"Designator","Footprint","Mid X","Mid Y","Ref X","Ref Y","Pad X","Pad Y","Layer","Rotation","Comment"
"C5_15","SMD_0603_CAPC1608X80N","-67mm","51.25mm","-67mm","51.25mm","-66.2mm","51.25mm","T","180.00","470nF"
"C5_14","SMD_0603_CAPC1608X80N","-84.75mm","30.25mm","-84.75mm","30.25mm","-85.55mm","30.25mm","T","360.00","470nF"
"C5_13","SMD_0603_CAPC1608X80N","-67mm","17.25mm","-67mm","17.25mm","-66.2mm","17.25mm","T","180.00","470nF"
"C5_12","SMD_0603_CAPC1608X80N","-63mm","11.25mm","-63mm","11.25mm","-63.8mm","11.25mm","T","360.00","470nF"
"C5_11","SMD_0603_CAPC1608X80N","-63mm","38.75mm","-63mm","38.75mm","-63.8mm","38.75mm","T","360.00","470nF"
"C5_10","SMD_0603_CAPC1608X80N","-47mm","51.25mm","-47mm","51.25mm","-46.2mm","51.25mm","T","180.00","470nF"
"C5_9","SMD_0603_CAPC1608X80N","-47mm","77.25mm","-47mm","77.25mm","-46.2mm","77.25mm","T","180.00","470nF"
"C5_8","SMD_0603_CAPC1608X80N","-27mm","71.25mm","-27mm","71.25mm","-26.2mm","71.25mm","T","180.00","470nF"
"C5_7","SMD_0603_CAPC1608X80N","-27mm","57.25mm","-27mm","57.25mm","-26.2mm","57.25mm","T","180.00","470nF"
"C5_6","SMD_0603_CAPC1608X80N","-27mm","37.25mm","-27mm","37.25mm","-26.2mm","37.25mm","T","180.00","470nF"
"C5_5","SMD_0603_CAPC1608X80N","-27mm","17.25mm","-27mm","17.25mm","-26.2mm","17.25mm","T","180.00","470nF"
"C5_4","SMD_0603_CAPC1608X80N","-12.25mm","7mm","-12.25mm","7mm","-12.25mm","6.2mm","T","90.00","470nF"
"C5_3","SMD_0603_CAPC1608X80N","-23mm","32.75mm","-23mm","32.75mm","-23.8mm","32.75mm","T","360.00","470nF"
"C5_2","SMD_0603_CAPC1608X80N","-5mm","59.75mm","-5mm","59.75mm","-4.2mm","59.75mm","T","180.00","470nF"
"C5_1","SMD_0603_CAPC1608X80N","-23mm","74.25mm","-23mm","74.25mm","-23.8mm","74.25mm","T","360.00","470nF"
"C4_16","SMD_0603_CAPC1608X80N","-84.75mm","70.25mm","-84.75mm","70.25mm","-85.55mm","70.25mm","T","360.00","470nF"
"C4_15","SMD_0603_CAPC1608X80N","-67mm","52.75mm","-67mm","52.75mm","-66.2mm","52.75mm","T","180.00","470nF"
"C4_14","SMD_0603_CAPC1608X80N","-67mm","38.75mm","-67mm","38.75mm","-66.2mm","38.75mm","T","180.00","470nF"
"C4_13","SMD_0603_CAPC1608X80N","-67mm","18.75mm","-67mm","18.75mm","-66.2mm","18.75mm","T","180.00","470nF"
"C4_12","SMD_0603_CAPC1608X80N","-63mm","12.75mm","-63mm","12.75mm","-63.8mm","12.75mm","T","360.00","470nF"
"C4_11","SMD_0603_CAPC1608X80N","-47mm","31.25mm","-47mm","31.25mm","-46.2mm","31.25mm","T","180.00","470nF"
"C4_10","SMD_0603_CAPC1608X80N","-63mm","58.75mm","-63mm","58.75mm","-63.8mm","58.75mm","T","360.00","470nF"
"C4_9","SMD_0603_CAPC1608X80N","-63mm","78.75mm","-63mm","78.75mm","-63.8mm","78.75mm","T","360.00","470nF"
"C4_8","SMD_0603_CAPC1608X80N","-27mm","78.75mm","-27mm","78.75mm","-26.2mm","78.75mm","T","180.00","470nF"
